Jour;Mois;JourSemaine;Base;UIOLI;Equi;ReaSePrec;TSP;ReaVeille;TVE;Inconnues
0.488031915;0.272727273;0.666666667;0.793266251;0.739698127;0.285776232;0.505102867;0.286863271;0.750929312;0.302949062;0.778412992
0.489361702;0.272727273;0.833333333;0.818297331;0.751154579;0.343452741;0.63696225;0.337801609;0.778412992;0.310991957;0.815109522
0.490691489;0.272727273;1;0.937706589;0.82832692;0.38982491;0.666014299;0.367292225;0.815109522;0.378016086;0.944784108
0.492021277;0.272727273;0;0.952682442;0.760036814;0.39942013;0.624570892;0.238605898;0.944784108;0.426273458;0.958271894
0.493351064;0.272727273;0.166666667;0.944101473;0.756388481;0.281947051;0.531004021;0.243967828;0.958271894;0.512064343;0.953642613
0.494680851;0.272727273;0.333333333;0.925052702;0.748619118;0.282136304;0.514637804;0.292225201;0.953642613;0.431635389;0.922237322
0.496010638;0.272727273;0.5;0.933880187;0.772031031;0.454589108;0.750929312;0.302949062;0.922237322;0.544235925;0.958497451
0.497340426;0.272727273;0.666666667;0.978565605;0.754698191;0.368704784;0.778412992;0.310991957;0.958497451;0.573726542;0.986996884
0.498670213;0.272727273;0.833333333;0.96853015;0.841991314;0.398696772;0.815109522;0.378016086;0.986996884;0.608579088;0.991091143
0.5;0.272727273;1;0.995562193;0.710330913;0.480977609;0.944784108;0.426273458;0.991091143;0.600536193;1
0.501329787;0.272727273;0;1;0.678837409;0.47713822;0.958271894;0.512064343;1;0.608579088;0.995988992
0.502659574;0.272727273;0.166666667;0.98512482;0.728391697;0.364302564;0.953642613;0.431635389;0.995988992;0.571045576;0.992447237
0.503989362;0.272727273;0.333333333;0.954743442;0.821604098;0.294422277;0.922237322;0.544235925;0.992447237;0.399463807;0.939621477
0.505319149;0.272727273;0.5;0.956187641;0.770900358;0.318503212;0.958497451;0.573726542;0.939621477;0.340482574;0.944883419
0.506648936;0.272727273;0.666666667;0.97970321;0.774364297;0.507625584;0.986996884;0.608579088;0.944883419;0.45308311;0.995485297
0.507978723;0.272727273;0.833333333;0.991666804;0.71602101;0.54029723;0.991091143;0.600536193;0.995485297;0.571045576;0.997293511
0.509308511;0.272727273;1;0.994576573;0.681935375;0.421604378;1;0.608579088;0.997293511;0.608579088;0.992623702
0.510638298;0.272727273;0;0.992621634;0.675397584;0.48598836;0.995988992;0.571045576;0.992623702;0.568364611;0.991599543
0.511968085;0.272727273;0.166666667;0.948270713;0.680432581;0.44756196;0.992447237;0.399463807;0.991599543;0.506702413;0.946068551
0.513297872;0.272727273;0.333333333;0.950141099;0.671925982;0.382052831;0.939621477;0.340482574;0.946068551;0.525469169;0.944853442
0.51462766;0.272727273;0.5;0.948642517;0.675046132;0.380136048;0.944883419;0.45308311;0.944853442;0.528150134;0.947485499
0.515957447;0.272727273;0.666666667;0.9848618;0.712570114;0.414893104;0.995485297;0.571045576;0.947485499;0.554959786;0.99169613
0.517287234;0.272727273;0.833333333;0.989585932;0.695797314;0.427275936;0.997293511;0.608579088;0.99169613;0.616621984;0.992011256
0.518617021;0.272727273;1;0.989655412;0.693495879;0.424900248;0.992623702;0.568364611;0.992011256;0.603217158;0.981806852
0.519946809;0.272727273;0;0.988952774;0.680419774;0.401567356;0.991599543;0.506702413;0.981806852;0.504021448;0.983499602
0.521276596;0.272727273;0.166666667;0.9874642;0.703353044;0.349477992;0.946068551;0.525469169;0.983499602;0.501340483;0.98947049
0.522606383;0.272727273;0.333333333;0.983074665;0.714697191;0.433604148;0.944853442;0.528150134;0.98947049;0.54155496;0.990075049
0.52393617;0.272727273;0.5;0.978791074;0.75141857;0.391100633;0.947485499;0.554959786;0.990075049;0.461126005;0.98842903
0.525265957;0.272727273;0.666666667;0.964276585;0.715573024;0.420176951;0.99169613;0.616621984;0.98842903;0.418230563;0.960869941
0.526595745;0.363636364;0.833333333;0.967651179;0.784208327;0.393888088;0.992011256;0.603217158;0.960869941;0.383378016;0.970475041
0.527925532;0.363636364;1;0.937410459;0.826009964;0.243272853;0.981806852;0.504021448;0.970475041;0.415549598;0.951105595
0.529255319;0.363636364;0;0.959202937;0.74950776;0.368464473;0.983499602;0.501340483;0.951105595;0.445040214;0.960925134
0.530585106;0.363636364;0.166666667;0.957215956;0.764481183;0.285046413;0.98947049;0.54155496;0.960925134;0.495978552;0.96065201
0.531914894;0.363636364;0.333333333;0.949620221;0.809000272;0.354724605;0.990075049;0.461126005;0.96065201;0.506702413;0.962175735
0.533244681;0.363636364;0.5;0.958275623;0.792495938;0.418684695;0.98842903;0.418230563;0.962175735;0.445040214;0.971602053
0.534574468;0.363636364;0.666666667;0.930355232;0.955181223;0.36118539;0.960869941;0.383378016;0.971602053;0.525469169;0.980508294
0.535904255;0.363636364;0.833333333;0.973464276;0.730763723;0.519765796;0.970475041;0.415549598;0.980508294;0.554959786;0.982346827
0.537234043;0.363636364;1;0.977437564;0.702948679;0.516333808;0.951105595;0.445040214;0.982346827;0.608579088;0.982219771
0.53856383;0.363636364;0;0.975600425;0.708984363;0.566593476;0.960925134;0.495978552;0.982219771;0.581769437;0.98049898
0.539893617;0.363636364;0.166666667;0.861006441;0.786626065;0.046303954;0.96065201;0.506702413;0.98049898;0.509383378;0.838246589
0.541223404;0.363636364;0.333333333;0.826492876;0.569652688;0.439865084;0.962175735;0.445040214;0.838246589;0.348525469;0.824784271
0.542553191;0.363636364;0.5;0.891828082;0.742566237;0.353571104;0.971602053;0.525469169;0.824784271;0.378016086;0.884991379
0.543882979;0.363636364;0.666666667;0.906716814;0.465861394;0.356223406;0.980508294;0.554959786;0.884991379;0.391420912;0.893493155
0.545212766;0.363636364;0.833333333;0.907950624;0.759476126;0.381983297;0.982346827;0.608579088;0.893493155;0.388739946;0.908038608
0.546542553;0.363636364;1;0.952328055;0.760138064;0.341772062;0.982219771;0.581769437;0.908038608;0.442359249;0.962028907
0.54787234;0.363636364;0;0.966510954;0.731938539;0.39360883;0.98049898;0.509383378;0.962028907;0.482573727;0.976078482
0.549202128;0.363636364;0.166666667;0.963784379;0.767789811;0.541746815;0.838246589;0.348525469;0.976078482;0.522788204;0.977550813
0.550531915;0.363636364;0.333333333;0.953769518;0.72902204;0.246150479;0.824784271;0.378016086;0.977550813;0.560321716;0.936769778
0.551861702;0.363636364;0.5;0.959425543;0.76667038;0.389776704;0.884991379;0.391420912;0.936769778;0.597855228;0.960532323
0.553191489;0.363636364;0.666666667;0.973934944;0.713831938;0.34449536;0.893493155;0.388739946;0.960532323;0.683646113;0.977907707
0.554521277;0.363636364;0.833333333;0.97840834;0.707437396;0.405981885;0.908038608;0.442359249;0.977907707;0.72386059;0.983857503
0.555851064;0.363636364;1;0.982224261;0.696829972;0.444245311;0.962028907;0.482573727;0.983857503;0.63002681;0.985040334
0.557180851;0.363636364;0;0.972654134;0.703837617;0.31684383;0.976078482;0.522788204;0.985040334;0.504021448;0.953824287
0.558510638;0.363636364;0.166666667;0.967535763;0.733434195;0.245986804;0.977550813;0.560321716;0.953824287;0.512064343;0.970361516
0.559840426;0.363636364;0.333333333;0.968431604;0.72738938;0.345172424;0.936769778;0.597855228;0.970361516;0.605898123;0.968341624
0.561170213;0.363636364;0.5;0.938530751;0.806859314;0.2982645;0.960532323;0.683646113;0.968341624;0.648793566;0.934216939
0.5625;0.363636364;0.666666667;0.919097499;0.791941095;0.39737203;0.977907707;0.72386059;0.934216939;0.638069705;0.933670436
0.563829787;0.363636364;0.833333333;0.935769697;0.820575447;0.393566671;0.983857503;0.63002681;0.933670436;0.608579088;0.952288048
0.565159574;0.363636364;1;0.968824919;0.743807618;0.361604935;0.985040334;0.504021448;0.952288048;0.632707775;0.973551003
0.566489362;0.363636364;0;0.970158006;0.75902109;0.388801502;0.953824287;0.512064343;0.973551003;0.646112601;0.975811503
0.567819149;0.454545455;0.166666667;0.86529558;0.729390252;0.16268027;0.970361516;0.605898123;0.975811503;0.624664879;0.87965354
0.569148936;0.454545455;0.333333333;0.784434933;0.769644634;0.710860874;0.968341624;0.648793566;0.87965354;0.683646113;0.815617784
0.570478723;0.454545455;0.5;0.795628353;0.751506108;0.311677406;0.934216939;0.638069705;0.815617784;0.742627346;0.816116075
0.571808511;0.454545455;0.666666667;0.838292275;0.690783463;0.494220665;0.933670436;0.608579088;0.816116075;0.624664879;0.844360555
0.573138298;0.454545455;0.833333333;0.834026047;0.700897176;0.491685771;0.952288048;0.632707775;0.844360555;0.450402145;0.847520633
0.574468085;0.454545455;1;0.839022237;0.713913397;0.492932313;0.973551003;0.646112601;0.847520633;0.455764075;0.850044954
0.575797872;0.454545455;0;0.838575249;0.708748172;0.4281656;0.975811503;0.624664879;0.850044954;0.466487936;0.846300546
0.57712766;0.454545455;0.166666667;0.830021911;0.701752518;0.373250618;0.87965354;0.683646113;0.846300546;0.495978552;0.815554488
0.578457447;0.454545455;0.333333333;0.792659335;0.776330049;0.484117449;0.815617784;0.742627346;0.815554488;0.485254692;0.802781176
0.579787234;0.454545455;0.5;0.791675423;0.755512827;0.560333438;0.816116075;0.624664879;0.802781176;0.482573727;0.806798841
0.581117021;0.454545455;0.666666667;0.760242793;0.810678959;0.43788614;0.844360555;0.450402145;0.806798841;0.504021448;0.776228715
0.582446809;0.454545455;0.833333333;0.824316546;0.770140409;0.459317192;0.847520633;0.455764075;0.776228715;0.571045576;0.83507083
0.583776596;0.454545455;1;0.835543173;0.763666121;0.447026649;0.850044954;0.466487936;0.83507083;0.533512064;0.852171844
0.585106383;0.454545455;0;0.844606456;0.735982048;0.424232811;0.846300546;0.495978552;0.852171844;0.584450402;0.844798042
0.58643617;0.454545455;0.166666667;0.824128941;0.78471653;0.430966085;0.815554488;0.485254692;0.844798042;0.560321716;0.833380649
0.587765957;0.454545455;0.333333333;0.813935254;0.769153292;0.552775497;0.802781176;0.482573727;0.833380649;0.571045576;0.840856981
0.589095745;0.454545455;0.5;0.769920871;0.799410429;0.453126917;0.806798841;0.504021448;0.840856981;0.573726542;0.793731901
0.590425532;0.454545455;0.666666667;0.811556566;0.766722733;0.450211544;0.776228715;0.571045576;0.793731901;0.560321716;0.816513642
0.591755319;0.454545455;0.833333333;0.821484054;0.717072988;0.445801303;0.83507083;0.533512064;0.816513642;0.557640751;0.82898533
0.593085106;0.454545455;1;0.832039484;0.764893312;0.48526955;0.852171844;0.584450402;0.82898533;0.565683646;0.851219517
0.594414894;0.454545455;0;0.834630805;0.744366926;0.505597427;0.844798042;0.560321716;0.851219517;0.619302949;0.852007063
0.595744681;0.454545455;0.166666667;0.821869583;0.775586489;0.461771681;0.833380649;0.571045576;0.852007063;0.557640751;0.834407639
0.597074468;0.454545455;0.333333333;0.801751984;0.776253906;0.489705005;0.840856981;0.573726542;0.834407639;0.608579088;0.819492908
0.598404255;0.454545455;0.5;0.784366044;0.809127988;0.501151142;0.793731901;0.560321716;0.819492908;0.745308311;0.818743764
0.599734043;0.454545455;0.666666667;0.79295717;0.800893345;0.494615756;0.816513642;0.557640751;0.818743764;0.806970509;0.827417335
0.60106383;0.454545455;0.833333333;0.799519116;0.75491386;0.45978277;0.82898533;0.565683646;0.827417335;0.839142091;0.823775508
0.602393617;0.454545455;1;0.81428283;0.738618677;0.295026584;0.851219517;0.619302949;0.823775508;0.761394102;0.819478283
0.603723404;0.454545455;0;0.817854832;0.726593574;0.425205427;0.852007063;0.557640751;0.819478283;0.624664879;0.826764661
0.605053191;0.454545455;0.166666667;0.764520757;0.816731128;0.367914207;0.834407639;0.608579088;0.826764661;0.605898123;0.787516838
0.606382979;0.454545455;0.333333333;0.775219236;0.724538434;0.405368317;0.819492908;0.745308311;0.787516838;0.584450402;0.761365801
0.607712766;0.545454545;0.5;0.76885849;0.765591507;0.372583123;0.818743764;0.806970509;0.761365801;0.63538874;0.783351102
0.609042553;0.545454545;0.666666667;0.748577942;0.730034815;0.473806911;0.827417335;0.839142091;0.783351102;0.627345845;0.777128385
0.61037234;0.545454545;0.833333333;0.775330939;0.71353629;0.457904191;0.823775508;0.761394102;0.777128385;0.573726542;0.794309369
0.611702128;0.545454545;1;0.818083598;0.739975966;0.46079236;0.819478283;0.624664879;0.794309369;0.589812332;0.833017397
0.613031915;0.545454545;0;0.819944496;0.72212217;0.43896049;0.826764661;0.605898123;0.833017397;0.632707775;0.832528325
0.614361702;0.545454545;0.166666667;0.792320546;0.757458932;0.485692642;0.787516838;0.584450402;0.832528325;0.611260054;0.819504766
0.615691489;0.545454545;0.333333333;0.798576412;0.7671269;0.451547378;0.761365801;0.63538874;0.819504766;0.54691689;0.811812611
0.617021277;0.545454545;0.5;0.764380387;0.768236086;0.518554921;0.783351102;0.627345845;0.811812611;0.611260054;0.788752634
0.618351064;0.545454545;0.666666667;0.782276722;0.798810963;0.339300937;0.777128385;0.573726542;0.788752634;0.680965147;0.798227346
0.619680851;0.545454545;0.833333333;0.795170018;0.729717559;0.401508796;0.794309369;0.589812332;0.798227346;0.750670241;0.808208704
0.621010638;0.545454545;1;0.881985569;0.764914106;0.461643392;0.833017397;0.632707775;0.808208704;0.584450402;0.895132739
0.622340426;0.545454545;0;0.879722832;0.747734215;0.458606395;0.832528325;0.611260054;0.895132739;0.592493298;0.896876119
0.623670213;0.545454545;0.166666667;0.844910033;0.767367322;0.435202148;0.819504766;0.54691689;0.896876119;0.63002681;0.872371894
0.625;0.545454545;0.333333333;0.864764207;0.771708834;0.465152798;0.811812611;0.611260054;0.872371894;0.670241287;0.885584175
0.626329787;0.545454545;0.5;0.853319443;0.796463029;0.280793972;0.788752634;0.680965147;0.885584175;0.611260054;0.867576474
0.627659574;0.545454545;0.666666667;0.821905613;0.799595255;0.362431879;0.798227346;0.750670241;0.867576474;0.589812332;0.831422298
0.628989362;0.545454545;0.833333333;0.799421513;0.814542304;0.475495334;0.808208704;0.584450402;0.831422298;0.579088472;0.830046742
0.630319149;0.545454545;1;0.790808113;0.767037255;0.530089059;0.895132739;0.592493298;0.830046742;0.667560322;0.844670565
0.631648936;0.545454545;0;0.824320045;0.761409239;0.466916129;0.896876119;0.63002681;0.844670565;0.680965147;0.842064307
0.632978723;0.545454545;0.166666667;0.809119123;0.814587588;0.474827335;0.872371894;0.670241287;0.842064307;0.71849866;0.828729025
0.634308511;0.545454545;0.333333333;0.725668947;0.767091413;0.423360852;0.885584175;0.611260054;0.828729025;0.638069705;0.756582231
0.635638298;0.545454545;0.5;0.728950284;0.753291952;0.40211266;0.867576474;0.589812332;0.756582231;0.638069705;0.737864078
0.636968085;0.545454545;0.666666667;0.720597037;0.779455074;0.383727723;0.831422298;0.579088472;0.737864078;0.646112601;0.7560573
0.638297872;0.545454545;0.833333333;0.764602039;0.796020281;0.44690294;0.830046742;0.667560322;0.7560573;0.697050938;0.799444502
0.63962766;0.545454545;1;0.794676546;0.761042049;0.441122935;0.844670565;0.680965147;0.799444502;0.654155496;0.820598228
0.640957447;0.545454545;0;0.802913322;0.761209565;0.481454116;0.842064307;0.71849866;0.820598228;0.667560322;0.832252438
0.642287234;0.545454545;0.166666667;0.765031532;0.761295576;0.544485793;0.828729025;0.638069705;0.832252438;0.648793566;0.802656682
0.643617021;0.545454545;0.333333333;0.770726422;0.711548486;0.441622822;0.756582231;0.638069705;0.802656682;0.753351206;0.775904922
0.644946809;0.545454545;0.5;0.756502334;0.694590043;0.475591025;0.737864078;0.646112601;0.775904922;0.616621984;0.770328379
0.646276596;0.545454545;0.666666667;0.74236689;0.739426345;0.398483053;0.7560573;0.697050938;0.770328379;0.646112601;0.768655178
0.647606383;0.545454545;0.833333333;0.74883854;0.744938844;0.527777964;0.799444502;0.654155496;0.768655178;0.782841823;0.78067456
0.64893617;0.636363636;1;0.76513858;0.720031547;0.458843289;0.820598228;0.667560322;0.78067456;0.863270777;0.779735058
0.650265957;0.636363636;0;0.769737854;0.743913463;0.395198006;0.832252438;0.648793566;0.779735058;0.699731903;0.774920076
0.651595745;0.636363636;0.166666667;0.714987104;0.743234541;0.333252261;0.802656682;0.753351206;0.774920076;0.621983914;0.725569928
0.652925532;0.636363636;0.333333333;0.702331019;0.71707572;0.391061041;0.775904922;0.616621984;0.725569928;0.573726542;0.735679038
0.654255319;0.636363636;0.5;0.716699694;0.75765188;0.55634596;0.770328379;0.646112601;0.735679038;0.643431635;0.770434953
0.655585106;0.636363636;0.666666667;0.764955946;0.710419004;0.510522012;0.768655178;0.782841823;0.770434953;0.737265416;0.819028609
0.656914894;0.636363636;0.833333333;0.777768278;0.697747903;0.50140121;0.78067456;0.863270777;0.819028609;0.825737265;0.805543041
0.658244681;0.636363636;1;0.819425627;0.758658375;0.40028589;0.779735058;0.699731903;0.805543041;0.884718499;0.835499075
0.659574468;0.636363636;0;0.832699359;0.832559544;0.426788832;0.774920076;0.621983914;0.835499075;0.90616622;0.855314075
0.660904255;0.636363636;0.166666667;0.808256309;0.727661948;0.454978976;0.725569928;0.573726542;0.855314075;0.922252011;0.824507646
0.662234043;0.636363636;0.333333333;0.766618799;0.716701403;0.427975643;0.735679038;0.643431635;0.824507646;0.855227882;0.786826417
0.66356383;0.636363636;0.5;0.734764321;0.714740661;0.417415745;0.770434953;0.737265416;0.786826417;0.820375335;0.7762869
0.664893617;0.636363636;0.666666667;0.703790423;0.689767197;0.405992153;0.819028609;0.825737265;0.7762869;0.801608579;0.742756452
0.666223404;0.636363636;0.833333333;0.689318006;0.696076113;0.388489014;0.805543041;0.884718499;0.742756452;0.691689008;0.710319413
0.667553191;0.636363636;1;0.753196986;0.683233049;0.509722447;0.835499075;0.90616622;0.710319413;0.672922252;0.7810799
0.668882979;0.636363636;0;0.750610122;0.684042703;0.524781239;0.855314075;0.922252011;0.7810799;0.707774799;0.769667319
0.670212766;0.636363636;0.166666667;0.694806414;0.68173708;0.531797759;0.824507646;0.855227882;0.769667319;0.659517426;0.712155722
0.671542553;0.636363636;0.333333333;0.703181366;0.676962051;0.540213856;0.786826417;0.820375335;0.712155722;0.627345845;0.714374212
0.67287234;0.636363636;0.5;0.701433431;0.68587716;0.560708504;0.7762869;0.801608579;0.714374212;0.670241287;0.724416936
0.674202128;0.636363636;0.666666667;0.702992659;0.687482509;0.491211666;0.742756452;0.691689008;0.724416936;0.680965147;0.705530824
0.675531915;0.636363636;0.833333333;0.737936537;0.68585494;0.564391611;0.710319413;0.672922252;0.705530824;0.782841823;0.762809306
0.676861702;0.636363636;1;0.770924754;0.694306001;0.488568826;0.7810799;0.707774799;0.762809306;0.721179625;0.792404336
0.678191489;0.636363636;0;0.779954603;0.701655315;0.518482853;0.769667319;0.659517426;0.792404336;0.654155496;0.769490854
0.679521277;0.636363636;0.166666667;0.675018678;0.715120962;0.508681367;0.712155722;0.627345845;0.769490854;0.584450402;0.674575134
0.680851064;0.636363636;0.333333333;0.659179644;0.695487782;0.431983301;0.714374212;0.670241287;0.674575134;0.579088472;0.675153391
0.682180851;0.636363636;0.5;0.648469815;0.689793201;0.487322622;0.724416936;0.680965147;0.675153391;0.670241287;0.655568842
0.683510638;0.636363636;0.666666667;0.638826871;0.698022518;0.552641576;0.705530824;0.782841823;0.655568842;0.603217158;0.654747387
0.684840426;0.636363636;0.833333333;0.623783012;0.699732195;0.597279418;0.762809306;0.721179625;0.654747387;0.643431635;0.626057273
0.686170213;0.636363636;1;0.653410665;0.679545081;0.57141629;0.792404336;0.654155496;0.626057273;0.530831099;0.670726413
0.6875;0.636363636;0;0.660773646;0.694612386;0.509771188;0.769490854;0.584450402;0.670726413;0.493297587;0.678695225
0.688829787;0.636363636;0.166666667;0.648051207;0.686763626;0.510187873;0.674575134;0.579088472;0.678695225;0.528150134;0.646851635
0.690159574;0.727272727;0.333333333;0.594190342;0.656601123;0.595296832;0.675153391;0.670241287;0.646851635;0.522788204;0.625142374
0.691489362;0.727272727;0.5;0.709930524;0.66216722;0.484356962;0.655568842;0.603217158;0.625142374;0.528150134;0.721228274
0.692819149;0.727272727;0.666666667;0.737069945;0.659594755;0.575797668;0.654747387;0.643431635;0.721228274;0.568364611;0.750831401
0.694148936;0.727272727;0.833333333;0.752166143;0.662031361;0.454576827;0.626057273;0.530831099;0.750831401;0.694369973;0.756345278
0.695478723;0.727272727;1;0.792613967;0.672863288;0.52502533;0.670726413;0.493297587;0.756345278;0.689008043;0.802178651
0.696808511;0.727272727;0;0.789071826;0.669658553;0.461433023;0.678695225;0.528150134;0.802178651;0.536193029;0.794163273
0.698138298;0.727272727;0.166666667;0.721866171;0.661668894;0.511512461;0.646851635;0.522788204;0.794163273;0.501340483;0.742773195
0.699468085;0.727272727;0.333333333;0.72949379;0.657517395;0.615922748;0.625142374;0.528150134;0.742773195;0.573726542;0.747111568
0.700797872;0.727272727;0.5;0.768370088;0.661518505;0.662628296;0.721228274;0.568364611;0.747111568;0.654155496;0.787715222
0.70212766;0.727272727;0.666666667;0.746630601;0.678128809;0.551854859;0.750831401;0.694369973;0.787715222;0.680965147;0.768481556
0.703457447;0.727272727;0.833333333;0.731766078;0.669494329;0.551631772;0.756345278;0.689008043;0.768481556;0.648793566;0.747269727
0.704787234;0.727272727;1;0.787543291;0.694934521;0.49824171;0.802178651;0.536193029;0.747269727;0.638069705;0.806449418
0.706117021;0.727272727;0;0.770392133;0.663278624;0.516326625;0.794163273;0.501340483;0.806449418;0.565683646;0.780033602
0.707446809;0.727272727;0.166666667;0.673920874;0.659265205;0.459877585;0.742773195;0.573726542;0.780033602;0.64075067;0.683624672
0.708776596;0.727272727;0.333333333;0.692218721;0.657104881;0.527298706;0.747111568;0.654155496;0.683624672;0.747989276;0.707329027
0.710106383;0.727272727;0.5;0.698010018;0.646634213;0.535758841;0.787715222;0.680965147;0.707329027;0.780160858;0.703355834
0.71143617;0.727272727;0.666666667;0.669939005;0.59265144;0.573379582;0.768481556;0.648793566;0.703355834;0.72922252;0.684990998
0.712765957;0.727272727;0.833333333;0.664247516;0.659778661;0.438780897;0.747269727;0.638069705;0.684990998;0.621983914;0.675753062
0.714095745;0.727272727;1;0.747475605;0.661490498;0.421285687;0.806449418;0.565683646;0.675753062;0.686327078;0.757978116
0.715425532;0.727272727;0;0.76512617;0.662261982;0.497395488;0.780033602;0.64075067;0.757978116;0.694369973;0.77676148
0.716755319;0.727272727;0.166666667;0.732788941;0.671599078;0.221084585;0.683624672;0.747989276;0.77676148;0.680965147;0.660392981
0.718085106;0.727272727;0.333333333;0.701425004;0.661320795;0.527242594;0.707329027;0.780160858;0.660392981;0.611260054;0.717874789
0.719414894;0.727272727;0.5;0.716384279;0.656588125;0.521660371;0.703355834;0.72922252;0.717874789;0.619302949;0.738074137
0.720744681;0.727272727;0.666666667;0.707178536;0.668153735;0.494834104;0.684990998;0.621983914;0.738074137;0.544235925;0.733284402
0.722074468;0.727272727;0.833333333;0.66941338;0.648047866;0.566646079;0.675753062;0.686327078;0.733284402;0.431635389;0.683700906
0.723404255;0.727272727;1;0.716156596;0.658263182;0.484098369;0.757978116;0.694369973;0.683700906;0.386058981;0.725767324
0.724734043;0.727272727;0;0.719100972;0.658584751;0.541680593;0.77676148;0.680965147;0.725767324;0.399463807;0.730107284
0.72606383;0.727272727;0.166666667;0.62523147;0.660124692;0.493521053;0.660392981;0.611260054;0.730107284;0.426273458;0.625457828
0.727393617;0.727272727;0.333333333;0.661532972;0.659009611;0.566426552;0.717874789;0.619302949;0.625457828;0.455764075;0.623303531
